line_key,order_key,product_key,quantity,unit_price,discount_pct,line_total_usd
LINE-0002228,ORD-000911,PROD-000215,1,57.68,0.25,43.26
LINE-0002229,ORD-000912,PROD-000228,3,189.57,0.15,483.4
LINE-0002230,ORD-000913,PROD-000257,1,159.69,0.0,159.69
LINE-0002231,ORD-000913,PROD-000219,2,139.96,0.0,279.92
LINE-0002232,ORD-000913,PROD-000369,2,16.81,0.15,28.58
LINE-0002233,ORD-000913,PROD-000253,1,40.42,0.15,34.36
LINE-0002238,ORD-000915,PROD-000251,1,169.13,0.15,143.76
LINE-0002239,ORD-000915,PROD-000508,1,48.04,0.0,48.04
LINE-0002240,ORD-000915,PROD-000195,3,369.81,0.0,1109.43
LINE-0002241,ORD-000915,PROD-000373,1,99.15,0.2,79.32
LINE-0002242,ORD-000916,PROD-000258,3,25.58,0.0,76.74
LINE-0002243,ORD-000916,PROD-000410,1,111.99,0.05,106.39
LINE-0002244,ORD-000916,PROD-000044,1,781.51,0.25,586.13
LINE-0002245,ORD-000917,PROD-000191,1,177.17,0.2,141.74
LINE-0002246,ORD-000917,PROD-000476,2,20.04,0.2,32.06
LINE-0002247,ORD-000917,PROD-000029,2,157.64,0.2,252.22
LINE-0002248,ORD-000917,PROD-000166,3,325.83,0.0,977.49
LINE-0002249,ORD-000918,PROD-000261,5,178.71,0.0,893.55
LINE-0002250,ORD-000918,PROD-000310,2,61.95,0.2,99.12
LINE-0002251,ORD-000918,PROD-000186,2,90.7,0.1,163.26
LINE-0002252,ORD-000919,PROD-000072,1,150.44,0.0,150.44
LINE-0002254,ORD-000919,PROD-000080,2,1094.68,0.25,1642.02
LINE-0002255,ORD-000920,PROD-000214,3,488.65,0.2,1172.76
LINE-0002257,ORD-000920,PROD-000314,1,154.58,0.0,154.58
LINE-0002258,ORD-000921,PROD-000130,2,405.27,0.0,810.54
LINE-0002259,ORD-000921,PROD-000039,1,172.76,0.0,172.76
LINE-0002260,ORD-000921,PROD-000198,1,56.25,0.25,42.19
LINE-0002261,ORD-000922,PROD-000009,5,1086.01,0.0,5430.05
LINE-0002263,ORD-000923,PROD-000218,1,129.55,0.0,129.55
LINE-0002264,ORD-000923,PROD-000440,1,11.44,0.1,10.3
LINE-0002265,ORD-000923,PROD-000140,1,24.4,0.1,21.96
LINE-0002266,ORD-000923,PROD-000530,2,17.09,0.1,30.76
LINE-0002267,ORD-000924,PROD-000121,4,64.95,0.05,246.81
LINE-0002268,ORD-000924,PROD-000550,5,116.36,0.0,581.8
LINE-0002269,ORD-000924,PROD-000241,2,246.15,0.2,393.84
LINE-0002270,ORD-000924,PROD-000332,2,21.55,0.0,43.1
LINE-0002271,ORD-000925,PROD-000516,1,108.78,0.0,108.78
LINE-0002272,ORD-000925,PROD-000419,3,90.41,0.0,271.23
LINE-0002273,ORD-000925,PROD-000273,1,176.37,0.1,158.73
LINE-0002274,ORD-000925,PROD-000004,1,815.87,0.25,611.9
LINE-0002276,ORD-000926,PROD-000367,3,21.03,0.15,53.63
LINE-0002277,ORD-000926,PROD-000117,1,331.7,0.25,248.77
LINE-0002282,ORD-000929,PROD-000285,1,54.06,0.05,51.36
LINE-0002283,ORD-000929,PROD-000036,1,735.58,0.0,735.58
LINE-0002284,ORD-000929,PROD-000212,1,473.4,0.25,355.05
LINE-0002285,ORD-000929,PROD-000320,1,42.79,0.05,40.65
LINE-0002286,ORD-000930,PROD-000461,1,12.31,0.05,11.69
LINE-0002287,ORD-000930,PROD-000375,4,84.67,0.05,321.75
LINE-0002288,ORD-000930,PROD-000533,2,138.26,0.2,221.22
LINE-0002289,ORD-000930,PROD-000233,3,125.03,0.1,337.58
LINE-0002290,ORD-000931,PROD-000469,1,103.87,0.05,98.68
LINE-0002291,ORD-000931,PROD-000015,2,841.49,0.0,1682.98
LINE-0002292,ORD-000931,PROD-000263,3,225.65,0.0,676.95
LINE-0002293,ORD-000931,PROD-000099,1,786.93,0.0,786.93
LINE-0002294,ORD-000932,PROD-000202,1,215.58,0.0,215.58
LINE-0002295,ORD-000932,PROD-000533,1,138.26,0.0,138.26
LINE-0002296,ORD-000932,PROD-000437,1,39.62,0.0,39.62
LINE-0002297,ORD-000933,PROD-000139,1,314.59,0.0,314.59
LINE-0002298,ORD-000933,PROD-000365,1,37.65,0.1,33.88
LINE-0002299,ORD-000933,PROD-000278,1,198.69,0.0,198.69
LINE-0002300,ORD-000933,PROD-000174,2,366.7,0.0,733.4
LINE-0002301,ORD-000934,PROD-000090,1,725.29,0.15,616.5
LINE-0002302,ORD-000934,PROD-000036,1,735.58,0.25,551.69
LINE-0002303,ORD-000935,PROD-000140,2,24.4,0.0,48.8
LINE-0002304,ORD-000935,PROD-000008,1,660.87,0.0,660.87
LINE-0002305,ORD-000935,PROD-000282,1,156.35,0.0,156.35
LINE-0002306,ORD-000935,PROD-000294,1,49.9,0.25,37.42
LINE-0002307,ORD-000936,PROD-000105,1,1287.33,0.1,1158.6
LINE-0002308,ORD-000936,PROD-000225,1,46.97,0.15,39.92
LINE-0002309,ORD-000936,PROD-000167,1,469.82,0.05,446.33
LINE-0002310,ORD-000937,PROD-000062,1,824.71,0.25,618.53
LINE-0002311,ORD-000938,PROD-000104,5,358.27,0.25,1343.51
LINE-0002312,ORD-000938,PROD-000150,4,248.39,0.0,993.56
LINE-0002313,ORD-000938,PROD-000291,1,223.67,0.25,167.75
LINE-0002314,ORD-000939,PROD-000407,1,55.51,0.2,44.41
LINE-0002315,ORD-000939,PROD-000267,1,156.13,0.05,148.32
LINE-0002316,ORD-000940,PROD-000186,3,90.7,0.0,272.1
LINE-0002317,ORD-000940,PROD-000390,3,72.92,0.25,164.07
LINE-0002318,ORD-000941,PROD-000150,1,248.39,0.0,248.39
LINE-0002319,ORD-000941,PROD-000194,1,288.97,0.1,260.07
LINE-0002320,ORD-000941,PROD-000304,1,178.65,0.05,169.72
LINE-0002321,ORD-000942,PROD-000437,3,39.62,0.0,118.86
LINE-0002322,ORD-000942,PROD-000105,3,1287.33,0.0,3861.99
LINE-0002323,ORD-000943,PROD-000202,1,215.58,0.1,194.02
LINE-0002324,ORD-000944,PROD-000547,2,167.73,0.05,318.69
LINE-0002325,ORD-000944,PROD-000449,1,80.84,0.0,80.84
LINE-0002326,ORD-000944,PROD-000104,2,358.27,0.25,537.4
LINE-0002327,ORD-000944,PROD-000398,4,64.48,0.0,257.92
LINE-0002328,ORD-000945,PROD-000416,1,61.55,0.0,61.55
LINE-0002329,ORD-000945,PROD-000468,1,82.53,0.0,82.53
LINE-0002330,ORD-000946,PROD-000036,2,735.58,0.15,1250.49
LINE-0002331,ORD-000946,PROD-000033,1,761.65,0.05,723.57
LINE-0002332,ORD-000947,PROD-000432,3,34.01,0.05,96.93
LINE-0002333,ORD-000947,PROD-000141,1,151.82,0.2,121.46
LINE-0002334,ORD-000947,PROD-000073,3,1092.24,0.0,3276.72
LINE-0002335,ORD-000947,PROD-000377,1,28.59,0.0,28.59
LINE-0002339,ORD-000949,PROD-000255,1,222.13,0.0,222.13
LINE-0002341,ORD-000949,PROD-000349,1,42.44,0.05,40.32
LINE-0002342,ORD-000949,PROD-000013,1,598.66,0.25,449.0
LINE-0002343,ORD-000950,PROD-000199,1,111.07,0.0,111.07
LINE-0002344,ORD-000951,PROD-000179,1,467.75,0.05,444.36
LINE-0002345,ORD-000951,PROD-000168,3,107.92,0.2,259.01
LINE-0002346,ORD-000951,PROD-000098,4,68.18,0.0,272.72
LINE-0002347,ORD-000951,PROD-000114,1,153.95,0.25,115.46
LINE-0002349,ORD-000953,PROD-000195,2,369.81,0.0,739.62
LINE-0002351,ORD-000954,PROD-000294,1,49.9,0.25,37.42
LINE-0002353,ORD-000954,PROD-000117,1,331.7,0.0,331.7
LINE-0002355,ORD-000956,PROD-000269,2,146.12,0.0,292.24
LINE-0002356,ORD-000956,PROD-000321,1,179.54,0.0,179.54
LINE-0002357,ORD-000956,PROD-000256,1,117.44,0.05,111.57
LINE-0002358,ORD-000956,PROD-000424,2,60.47,0.1,108.85
LINE-0002359,ORD-000957,PROD-000137,3,146.84,0.0,440.52
LINE-0002360,ORD-000957,PROD-000193,1,321.6,0.0,321.6
LINE-0002361,ORD-000957,PROD-000377,2,28.59,0.2,45.74
LINE-0002362,ORD-000958,PROD-000150,1,248.39,0.15,211.13
LINE-0002363,ORD-000959,PROD-000224,1,60.55,0.0,60.55
LINE-0002364,ORD-000959,PROD-000284,1,68.94,0.0,68.94
LINE-0002365,ORD-000960,PROD-000286,2,132.67,0.1,238.81
LINE-0002367,ORD-000961,PROD-000189,1,451.02,0.0,451.02
LINE-0002368,ORD-000961,PROD-000392,1,50.05,0.2,40.04
LINE-0002369,ORD-000961,PROD-000024,1,858.95,0.15,730.11
LINE-0002370,ORD-000962,PROD-000099,1,786.93,0.25,590.2
LINE-0002371,ORD-000962,PROD-000236,1,159.05,0.2,127.24
LINE-0002372,ORD-000962,PROD-000136,1,53.41,0.0,53.41
LINE-0002373,ORD-000963,PROD-000315,1,165.68,0.15,140.83
LINE-0002374,ORD-000963,PROD-000025,1,384.33,0.15,326.68
LINE-0002376,ORD-000963,PROD-000284,2,68.94,0.0,137.88
LINE-0002377,ORD-000964,PROD-000038,1,715.11,0.15,607.84
LINE-0002378,ORD-000964,PROD-000137,2,146.84,0.0,293.68
LINE-0002379,ORD-000964,PROD-000111,4,73.79,0.0,295.16
LINE-0002380,ORD-000964,PROD-000116,2,454.92,0.2,727.87
LINE-0002381,ORD-000965,PROD-000300,1,86.7,0.2,69.36
LINE-0002382,ORD-000965,PROD-000431,1,68.89,0.2,55.11
LINE-0002383,ORD-000965,PROD-000267,2,156.13,0.0,312.26
LINE-0002384,ORD-000965,PROD-000499,1,90.57,0.05,86.04
LINE-0002385,ORD-000966,PROD-000396,1,31.87,0.1,28.68
LINE-0002387,ORD-000966,PROD-000010,1,127.42,0.25,95.56
LINE-0002388,ORD-000966,PROD-000521,1,35.54,0.1,31.99
LINE-0002389,ORD-000967,PROD-000532,2,118.36,0.05,224.88
LINE-0002394,ORD-000969,PROD-000045,2,910.98,0.05,1730.86
LINE-0002395,ORD-000969,PROD-000052,1,627.92,0.2,502.34
LINE-0002396,ORD-000969,PROD-000421,1,18.21,0.0,18.21
LINE-0002397,ORD-000970,PROD-000341,4,18.15,0.1,65.34
LINE-0002398,ORD-000970,PROD-000241,1,246.15,0.1,221.54
LINE-0002399,ORD-000971,PROD-000284,1,68.94,0.0,68.94
LINE-0002400,ORD-000971,PROD-000468,4,82.53,0.0,330.12
LINE-0002401,ORD-000971,PROD-000041,2,1349.37,0.05,2563.8
LINE-0002402,ORD-000971,PROD-000525,2,15.34,0.2,24.54
LINE-0002403,ORD-000972,PROD-000288,1,195.24,0.0,195.24
LINE-0002404,ORD-000972,PROD-000450,1,184.87,0.0,184.87
LINE-0002405,ORD-000972,PROD-000196,2,58.68,0.0,117.36
LINE-0002406,ORD-000973,PROD-000174,1,366.7,0.05,348.36
LINE-0002407,ORD-000974,PROD-000155,1,318.18,0.0,318.18
LINE-0002408,ORD-000974,PROD-000015,2,841.49,0.05,1598.83
LINE-0002409,ORD-000974,PROD-000375,1,84.67,0.05,80.44
LINE-0002410,ORD-000974,PROD-000344,1,95.85,0.0,95.85
LINE-0002411,ORD-000975,PROD-000022,1,990.09,0.0,990.09
LINE-0002412,ORD-000976,PROD-000260,1,248.5,0.05,236.08
LINE-0002413,ORD-000976,PROD-000306,2,194.88,0.0,389.76
LINE-0002414,ORD-000976,PROD-000420,3,98.87,0.0,296.61
LINE-0002415,ORD-000976,PROD-000473,1,120.39,0.0,120.39
LINE-0002416,ORD-000977,PROD-000127,1,485.22,0.1,436.7
LINE-0002418,ORD-000979,PROD-000097,1,1130.24,0.2,904.19
LINE-0002419,ORD-000980,PROD-000246,1,89.32,0.25,66.99
LINE-0002420,ORD-000980,PROD-000145,4,278.44,0.05,1058.07
LINE-0002421,ORD-000981,PROD-000479,1,70.07,0.15,59.56
LINE-0002422,ORD-000981,PROD-000046,1,187.73,0.1,168.96
LINE-0002423,ORD-000981,PROD-000405,5,14.81,0.0,74.05
LINE-0002424,ORD-000981,PROD-000010,1,127.42,0.2,101.94
LINE-0002425,ORD-000982,PROD-000271,4,122.91,0.0,491.64
LINE-0002426,ORD-000982,PROD-000405,1,14.81,0.0,14.81
LINE-0002427,ORD-000982,PROD-000256,1,117.44,0.1,105.7
LINE-0002428,ORD-000982,PROD-000042,4,620.64,0.05,2358.43
LINE-0002429,ORD-000983,PROD-000452,1,144.03,0.0,144.03
LINE-0002430,ORD-000983,PROD-000124,1,372.72,0.05,354.08
LINE-0002431,ORD-000984,PROD-000086,1,1346.85,0.15,1144.82
LINE-0002432,ORD-000984,PROD-000101,2,831.86,0.0,1663.72
LINE-0002433,ORD-000984,PROD-000544,2,163.69,0.15,278.27
LINE-0002434,ORD-000984,PROD-000090,1,725.29,0.1,652.76
LINE-0002435,ORD-000985,PROD-000522,2,103.2,0.0,206.4
LINE-0002436,ORD-000985,PROD-000147,2,497.34,0.0,994.68
LINE-0002437,ORD-000985,PROD-000324,1,53.68,0.05,51.0
LINE-0002438,ORD-000986,PROD-000013,1,598.66,0.05,568.73
LINE-0002439,ORD-000986,PROD-000072,1,150.44,0.15,127.87
LINE-0002440,ORD-000986,PROD-000379,1,57.61,0.05,54.73
LINE-0002442,ORD-000987,PROD-000428,1,112.47,0.15,95.6
LINE-0002443,ORD-000987,PROD-000031,1,836.35,0.2,669.08
LINE-0002444,ORD-000988,PROD-000298,1,227.02,0.2,181.62
LINE-0002445,ORD-000988,PROD-000287,2,231.85,0.25,347.78
LINE-0002446,ORD-000988,PROD-000422,1,41.82,0.0,41.82
LINE-0002447,ORD-000989,PROD-000100,5,581.54,0.0,2907.7
LINE-0002448,ORD-000990,PROD-000281,4,212.17,0.0,848.68
LINE-0002449,ORD-000990,PROD-000017,2,144.94,0.0,289.88
LINE-0002450,ORD-000991,PROD-000144,5,424.11,0.25,1590.41
LINE-0002451,ORD-000991,PROD-000233,3,125.03,0.1,337.58
LINE-0002452,ORD-000992,PROD-000156,1,251.59,0.2,201.27
LINE-0002453,ORD-000993,PROD-000035,2,680.4,0.0,1360.8
LINE-0002454,ORD-000993,PROD-000362,1,29.44,0.25,22.08
LINE-0002455,ORD-000994,PROD-000340,2,14.72,0.05,27.97
LINE-0002457,ORD-000994,PROD-000487,1,164.76,0.05,156.52
LINE-0002458,ORD-000995,PROD-000327,1,45.09,0.25,33.82
LINE-0002459,ORD-000995,PROD-000167,4,469.82,0.0,1879.28
LINE-0002460,ORD-000995,PROD-000233,1,125.03,0.0,125.03
LINE-0002461,ORD-000995,PROD-000360,1,22.51,0.1,20.26
LINE-0002462,ORD-000996,PROD-000167,1,469.82,0.0,469.82
LINE-0002463,ORD-000997,PROD-000347,1,27.56,0.0,27.56
LINE-0002464,ORD-000997,PROD-000112,3,330.17,0.2,792.41
LINE-0002465,ORD-000998,PROD-000185,2,291.76,0.15,495.99
LINE-0002466,ORD-000999,PROD-000019,1,1013.04,0.0,1013.04
LINE-0002467,ORD-000999,PROD-000301,1,43.8,0.0,43.8
LINE-0002468,ORD-000999,PROD-000415,1,103.9,0.0,103.9
LINE-0002469,ORD-001000,PROD-000181,1,279.62,0.2,223.7
LINE-0002470,ORD-001000,PROD-000230,3,147.17,0.2,353.21
LINE-0002471,ORD-001000,PROD-000057,2,1133.52,0.0,2267.04
LINE-0002472,ORD-001000,PROD-000278,1,198.69,0.0,198.69
LINE-0002473,ORD-001001,PROD-000133,2,386.44,0.05,734.24
LINE-0002474,ORD-001002,PROD-000478,1,155.28,0.0,155.28
LINE-0002475,ORD-001002,PROD-000091,2,1030.99,0.0,2061.98
LINE-0002476,ORD-001003,PROD-000210,1,454.42,0.2,363.54
LINE-0002477,ORD-001003,PROD-000133,2,386.44,0.0,772.88
LINE-0002478,ORD-001004,PROD-000094,1,1434.54,0.1,1291.09
LINE-0002479,ORD-001004,PROD-000131,4,162.22,0.15,551.55
LINE-0002480,ORD-001004,PROD-000031,1,836.35,0.0,836.35
LINE-0002481,ORD-001005,PROD-000447,1,17.81,0.1,16.03
LINE-0002482,ORD-001005,PROD-000453,1,161.91,0.1,145.72
LINE-0002483,ORD-001005,PROD-000340,1,14.72,0.2,11.78
LINE-0002484,ORD-001005,PROD-000235,1,247.2,0.0,247.2
LINE-0002485,ORD-001006,PROD-000186,2,90.7,0.2,145.12
LINE-0002486,ORD-001006,PROD-000150,2,248.39,0.05,471.94
LINE-0002487,ORD-001006,PROD-000458,1,171.39,0.1,154.25
LINE-0002489,ORD-001007,PROD-000112,2,330.17,0.0,660.34
LINE-0002490,ORD-001007,PROD-000093,1,935.51,0.15,795.18
LINE-0002492,ORD-001008,PROD-000324,1,53.68,0.0,53.68
LINE-0002493,ORD-001008,PROD-000512,1,155.91,0.1,140.32
LINE-0002494,ORD-001009,PROD-000366,2,117.71,0.0,235.42
LINE-0002495,ORD-001009,PROD-000439,4,47.47,0.25,142.41
LINE-0002497,ORD-001010,PROD-000171,1,403.48,0.25,302.61
LINE-0002498,ORD-001010,PROD-000333,2,67.42,0.0,134.84
LINE-0002499,ORD-001010,PROD-000106,2,643.84,0.2,1030.14
LINE-0002500,ORD-001011,PROD-000004,1,815.87,0.2,652.7
LINE-0002501,ORD-001011,PROD-000530,3,17.09,0.15,43.58
LINE-0002502,ORD-001011,PROD-000409,1,17.15,0.2,13.72
LINE-0002503,ORD-001011,PROD-000436,1,17.89,0.0,17.89
LINE-0002504,ORD-001012,PROD-000290,1,233.92,0.25,175.44
LINE-0002505,ORD-001012,PROD-000080,1,1094.68,0.2,875.74
LINE-0002506,ORD-001013,PROD-000531,3,60.65,0.25,136.46
LINE-0002507,ORD-001013,PROD-000284,1,68.94,0.0,68.94
LINE-0002508,ORD-001013,PROD-000308,1,200.69,0.0,200.69
LINE-0002509,ORD-001013,PROD-000493,1,37.65,0.0,37.65
LINE-0002510,ORD-001014,PROD-000378,1,52.29,0.0,52.29
LINE-0002511,ORD-001014,PROD-000016,1,139.07,0.2,111.26
LINE-0002512,ORD-001015,PROD-000531,1,60.65,0.1,54.58
LINE-0002513,ORD-001016,PROD-000316,2,163.58,0.15,278.09
LINE-0002514,ORD-001016,PROD-000153,1,296.81,0.1,267.13
LINE-0002515,ORD-001016,PROD-000131,2,162.22,0.05,308.22
LINE-0002516,ORD-001016,PROD-000246,1,89.32,0.1,80.39
LINE-0002517,ORD-001017,PROD-000322,2,19.91,0.2,31.86
LINE-0002518,ORD-001018,PROD-000160,3,148.52,0.15,378.73
LINE-0002519,ORD-001018,PROD-000116,1,454.92,0.2,363.94
LINE-0002520,ORD-001018,PROD-000158,1,250.36,0.1,225.32
LINE-0002521,ORD-001018,PROD-000091,4,1030.99,0.15,3505.37
LINE-0002522,ORD-001019,PROD-000373,1,99.15,0.0,99.15
LINE-0002523,ORD-001019,PROD-000269,2,146.12,0.0,292.24
LINE-0002524,ORD-001020,PROD-000291,1,223.67,0.0,223.67
LINE-0002525,ORD-001020,PROD-000297,1,224.4,0.25,168.3
LINE-0002526,ORD-001020,PROD-000093,1,935.51,0.05,888.73
LINE-0002527,ORD-001020,PROD-000129,3,325.16,0.0,975.48
LINE-0002529,ORD-001021,PROD-000261,2,178.71,0.2,285.94
LINE-0002530,ORD-001022,PROD-000322,2,19.91,0.15,33.85
LINE-0002531,ORD-001022,PROD-000236,1,159.05,0.1,143.15
LINE-0002532,ORD-001023,PROD-000068,1,1064.12,0.1,957.71
LINE-0002533,ORD-001023,PROD-000549,1,31.57,0.2,25.26
LINE-0002534,ORD-001024,PROD-000422,1,41.82,0.2,33.46
LINE-0002535,ORD-001025,PROD-000019,2,1013.04,0.0,2026.08
LINE-0002536,ORD-001025,PROD-000363,1,56.39,0.0,56.39
LINE-0002537,ORD-001025,PROD-000103,1,612.87,0.0,612.87
LINE-0002538,ORD-001026,PROD-000168,2,107.92,0.15,183.46
LINE-0002539,ORD-001027,PROD-000205,2,128.23,0.0,256.46
LINE-0002540,ORD-001027,PROD-000293,1,78.2,0.05,74.29
LINE-0002541,ORD-001027,PROD-000086,2,1346.85,0.0,2693.7
LINE-0002542,ORD-001028,PROD-000419,1,90.41,0.0,90.41
LINE-0002543,ORD-001029,PROD-000549,2,31.57,0.05,59.98
LINE-0002544,ORD-001029,PROD-000442,1,142.39,0.25,106.79
LINE-0002545,ORD-001029,PROD-000005,1,247.55,0.0,247.55
LINE-0002546,ORD-001030,PROD-000526,1,15.1,0.2,12.08
LINE-0002547,ORD-001031,PROD-000060,2,1157.62,0.05,2199.48
LINE-0002548,ORD-001032,PROD-000065,2,813.43,0.0,1626.86
LINE-0002550,ORD-001033,PROD-000084,3,816.09,0.0,2448.27
LINE-0002552,ORD-001034,PROD-000014,1,461.11,0.25,345.83
LINE-0002553,ORD-001034,PROD-000219,2,139.96,0.0,279.92
LINE-0002554,ORD-001035,PROD-000112,1,330.17,0.0,330.17
LINE-0002555,ORD-001035,PROD-000517,5,104.59,0.25,392.21
LINE-0002556,ORD-001036,PROD-000047,1,977.93,0.15,831.24
LINE-0002557,ORD-001036,PROD-000110,1,849.31,0.0,849.31
LINE-0002558,ORD-001036,PROD-000405,1,14.81,0.1,13.33
LINE-0002559,ORD-001036,PROD-000163,1,430.55,0.0,430.55
LINE-0002560,ORD-001037,PROD-000486,2,109.38,0.15,185.95
LINE-0002561,ORD-001037,PROD-000545,1,21.37,0.0,21.37
LINE-0002562,ORD-001037,PROD-000344,1,95.85,0.0,95.85
LINE-0002563,ORD-001038,PROD-000215,1,57.68,0.25,43.26
LINE-0002564,ORD-001039,PROD-000234,3,242.58,0.0,727.74
LINE-0002565,ORD-001039,PROD-000353,2,110.89,0.0,221.78
LINE-0002566,ORD-001039,PROD-000173,1,49.13,0.25,36.85
LINE-0002567,ORD-001040,PROD-000550,1,116.36,0.0,116.36
LINE-0002568,ORD-001040,PROD-000462,1,50.97,0.25,38.23
LINE-0002569,ORD-001041,PROD-000488,3,49.86,0.05,142.1
LINE-0002570,ORD-001041,PROD-000058,2,21.77,0.25,32.66
LINE-0002571,ORD-001042,PROD-000433,2,39.75,0.0,79.5
LINE-0002572,ORD-001043,PROD-000029,3,157.64,0.0,472.92
LINE-0002573,ORD-001043,PROD-000533,1,138.26,0.0,138.26
LINE-0002574,ORD-001043,PROD-000116,2,454.92,0.05,864.35
LINE-0002575,ORD-001043,PROD-000490,1,160.67,0.2,128.54
LINE-0002576,ORD-001044,PROD-000501,1,115.85,0.05,110.06
LINE-0002577,ORD-001044,PROD-000511,1,124.59,0.25,93.44
LINE-0002578,ORD-001044,PROD-000126,1,487.86,0.15,414.68
LINE-0002579,ORD-001045,PROD-000042,4,620.64,0.2,1986.05
LINE-0002580,ORD-001045,PROD-000466,1,87.79,0.0,87.79
LINE-0002581,ORD-001046,PROD-000191,3,177.17,0.1,478.36
LINE-0002582,ORD-001047,PROD-000383,2,98.58,0.15,167.59
LINE-0002587,ORD-001049,PROD-000412,1,12.55,0.0,12.55
LINE-0002588,ORD-001049,PROD-000195,1,369.81,0.0,369.81
LINE-0002589,ORD-001050,PROD-000039,3,172.76,0.25,388.71
LINE-0002590,ORD-001050,PROD-000401,1,78.53,0.1,70.68
LINE-0002591,ORD-001050,PROD-000399,1,70.9,0.2,56.72
LINE-0002592,ORD-001050,PROD-000368,1,20.78,0.25,15.58
LINE-0002593,ORD-001051,PROD-000406,1,21.87,0.25,16.4
LINE-0002594,ORD-001052,PROD-000069,2,1054.97,0.05,2004.44
LINE-0002595,ORD-001052,PROD-000455,1,14.7,0.15,12.5
LINE-0002596,ORD-001052,PROD-000124,2,372.72,0.0,745.44
LINE-0002597,ORD-001053,PROD-000337,2,109.56,0.0,219.12
LINE-0002598,ORD-001054,PROD-000424,2,60.47,0.1,108.85
LINE-0002605,ORD-001058,PROD-000233,1,125.03,0.0,125.03
LINE-0002606,ORD-001059,PROD-000307,3,206.66,0.05,588.98
LINE-0002607,ORD-001059,PROD-000524,1,122.29,0.0,122.29
LINE-0002608,ORD-001059,PROD-000069,2,1054.97,0.0,2109.94
LINE-0002609,ORD-001060,PROD-000112,5,330.17,0.0,1650.85
LINE-0002610,ORD-001060,PROD-000443,1,35.06,0.15,29.8
LINE-0002611,ORD-001060,PROD-000078,3,1173.91,0.05,3345.64
LINE-0002612,ORD-001061,PROD-000154,2,58.39,0.0,116.78
LINE-0002613,ORD-001062,PROD-000074,2,443.96,0.15,754.73
LINE-0002614,ORD-001062,PROD-000394,2,106.63,0.2,170.61
LINE-0002615,ORD-001062,PROD-000496,2,46.38,0.1,83.48
LINE-0002616,ORD-001063,PROD-000256,1,117.44,0.1,105.7
LINE-0002617,ORD-001063,PROD-000242,2,57.59,0.0,115.18
LINE-0002618,ORD-001063,PROD-000345,1,118.22,0.0,118.22
LINE-0002619,ORD-001063,PROD-000244,5,209.59,0.0,1047.95
LINE-0002623,ORD-001065,PROD-000511,1,124.59,0.2,99.67
LINE-0002624,ORD-001065,PROD-000526,1,15.1,0.0,15.1
LINE-0002625,ORD-001066,PROD-000492,2,49.02,0.15,83.33
LINE-0002626,ORD-001066,PROD-000258,1,25.58,0.0,25.58
LINE-0002627,ORD-001066,PROD-000353,1,110.89,0.0,110.89
LINE-0002628,ORD-001067,PROD-000468,1,82.53,0.25,61.9
LINE-0002629,ORD-001068,PROD-000103,1,612.87,0.15,520.94
LINE-0002630,ORD-001068,PROD-000140,1,24.4,0.25,18.3
LINE-0002632,ORD-001069,PROD-000378,1,52.29,0.2,41.83
LINE-0002633,ORD-001069,PROD-000272,1,23.3,0.0,23.3
LINE-0002634,ORD-001069,PROD-000162,1,15.34,0.25,11.5
LINE-0002635,ORD-001070,PROD-000238,2,235.54,0.0,471.08
LINE-0002636,ORD-001070,PROD-000400,2,104.75,0.0,209.5
LINE-0002637,ORD-001071,PROD-000307,1,206.66,0.1,185.99
LINE-0002638,ORD-001071,PROD-000453,1,161.91,0.2,129.53
LINE-0002639,ORD-001071,PROD-000386,3,81.01,0.25,182.27
LINE-0002640,ORD-001072,PROD-000147,2,497.34,0.25,746.01
LINE-0002641,ORD-001072,PROD-000038,1,715.11,0.0,715.11
LINE-0002642,ORD-001072,PROD-000374,1,99.79,0.0,99.79
LINE-0002643,ORD-001072,PROD-000068,1,1064.12,0.25,798.09
LINE-0002644,ORD-001073,PROD-000064,3,177.73,0.25,399.89
LINE-0002645,ORD-001073,PROD-000521,4,35.54,0.0,142.16
LINE-0002646,ORD-001074,PROD-000401,4,78.53,0.05,298.41
LINE-0002647,ORD-001074,PROD-000276,1,210.53,0.25,157.9
LINE-0002648,ORD-001074,PROD-000501,1,115.85,0.0,115.85
LINE-0002649,ORD-001075,PROD-000103,1,612.87,0.15,520.94
LINE-0002650,ORD-001075,PROD-000507,1,185.8,0.1,167.22
LINE-0002651,ORD-001076,PROD-000017,1,144.94,0.25,108.7
LINE-0002652,ORD-001076,PROD-000195,2,369.81,0.1,665.66
LINE-0002653,ORD-001077,PROD-000316,1,163.58,0.15,139.04
LINE-0002654,ORD-001078,PROD-000190,4,33.12,0.0,132.48
LINE-0002655,ORD-001078,PROD-000400,1,104.75,0.15,89.04
LINE-0002656,ORD-001078,PROD-000052,1,627.92,0.1,565.13
LINE-0002657,ORD-001078,PROD-000169,3,355.13,0.2,852.31
LINE-0002658,ORD-001079,PROD-000155,2,318.18,0.1,572.72
LINE-0002659,ORD-001079,PROD-000470,1,59.9,0.0,59.9
LINE-0002660,ORD-001079,PROD-000195,2,369.81,0.25,554.72
LINE-0002661,ORD-001079,PROD-000537,1,192.0,0.2,153.6
LINE-0002662,ORD-001080,PROD-000262,1,150.0,0.2,120.0
LINE-0002664,ORD-001080,PROD-000011,1,917.71,0.0,917.71
