line_key,order_key,product_key,quantity,unit_price,discount_pct
LINE-0002175,ORD-000889,PROD-000500,1,98.51,0.05
LINE-0002176,ORD-000889,PROD-000239,2,179.72,0.15
LINE-0002177,ORD-000889,PROD-000018,1,292.3,0.0
LINE-0002178,ORD-000890,PROD-000090,3,725.29,0.2
LINE-0002179,ORD-000891,PROD-000302,1,175.06,0.2
LINE-0002180,ORD-000891,PROD-000178,1,209.75,0.1
LINE-0002181,ORD-000891,PROD-000309,1,159.95,0.1
LINE-0002182,ORD-000892,PROD-000387,1,76.84,0.15
LINE-0002183,ORD-000892,PROD-000456,1,72.0,0.15
LINE-0002184,ORD-000892,PROD-000178,2,209.75,0.0
LINE-0002185,ORD-000892,PROD-000511,1,124.59,0.0
LINE-0002186,ORD-000893,PROD-000188,1,52.43,0.0
LINE-0002187,ORD-000894,PROD-000459,1,103.18,0.25
LINE-0002188,ORD-000895,PROD-000143,2,402.73,0.1
LINE-0002189,ORD-000896,PROD-000471,3,179.6,0.25
LINE-0002190,ORD-000896,PROD-000085,2,735.76,0.0
LINE-0002191,ORD-000897,PROD-000550,2,116.36,0.15
LINE-0002192,ORD-000897,PROD-000314,2,154.58,0.0
LINE-0002193,ORD-000897,PROD-000275,2,184.54,0.1
LINE-0002194,ORD-000898,PROD-000443,1,35.06,0.0
LINE-0002195,ORD-000898,PROD-000517,2,104.59,0.2
LINE-0002196,ORD-000899,PROD-000086,2,1346.85,0.0
LINE-0002197,ORD-000900,PROD-000031,1,836.35,0.15
LINE-0002198,ORD-000900,PROD-000219,2,139.96,0.2
LINE-0002199,ORD-000901,PROD-000085,1,735.76,0.05
LINE-0002200,ORD-000902,PROD-000083,1,764.68,0.0
LINE-0002201,ORD-000902,PROD-000289,1,21.18,0.0
LINE-0002202,ORD-000902,PROD-000352,2,115.09,0.0
LINE-0002203,ORD-000902,PROD-000012,3,997.86,0.25
LINE-0002204,ORD-000903,PROD-000049,1,102.74,0.2
LINE-0002205,ORD-000903,PROD-000387,1,76.84,0.2
LINE-0002206,ORD-000903,PROD-000331,1,49.72,0.05
LINE-0002207,ORD-000903,PROD-000155,1,318.18,0.05
LINE-0002208,ORD-000904,PROD-000094,5,1434.54,0.0
LINE-0002209,ORD-000904,PROD-000328,1,55.2,0.25
LINE-0002210,ORD-000904,PROD-000525,1,15.34,0.0
LINE-0002211,ORD-000905,PROD-000204,1,495.22,0.0
LINE-0002212,ORD-000905,PROD-000132,5,274.51,0.0
LINE-0002213,ORD-000905,PROD-000412,1,12.55,0.0
LINE-0002214,ORD-000906,PROD-000083,2,764.68,0.05
LINE-0002215,ORD-000906,PROD-000011,1,917.71,0.0
LINE-0002216,ORD-000907,PROD-000322,1,19.91,2.0
LINE-0002217,ORD-000907,PROD-000140,2,24.4,0.05
LINE-0002218,ORD-000907,PROD-000330,1,186.08,0.2
LINE-0002219,ORD-000907,PROD-000365,2,37.65,0.0
LINE-0002220,ORD-000908,PROD-000343,1,110.01,0.0
LINE-0002221,ORD-000909,PROD-000044,2,781.51,0.1
LINE-0002222,ORD-000910,PROD-000064,2,177.73,0.05
LINE-0002223,ORD-000910,PROD-000141,2,151.82,0.25
LINE-0002224,ORD-000910,PROD-000314,1,154.58,0.05
LINE-0002225,ORD-000911,PROD-000073,2,1092.24,0.2
LINE-0002226,ORD-000911,PROD-000359,5,11.62,0.2
LINE-0002227,ORD-000911,PROD-000517,1,104.59,0.0
LINE-0002228,ORD-000911,PROD-000215,1,57.68,0.25
LINE-0002229,ORD-000912,PROD-000228,3,189.57,0.15
LINE-0002230,ORD-000913,PROD-000257,1,159.69,0.0
LINE-0002231,ORD-000913,PROD-000219,2,139.96,0.0
LINE-0002232,ORD-000913,PROD-000369,2,16.81,0.15
LINE-0002233,ORD-000913,PROD-000253,1,40.42,0.15
LINE-0002234,ORD-000914,PROD-000095,2,733.78,0.05
LINE-0002235,ORD-000914,PROD-000383,2,98.58,0.0
LINE-0002236,ORD-000914,PROD-000306,1,194.88,0.15
LINE-0002237,ORD-000914,PROD-000470,3,59.9,0.2
LINE-0002238,ORD-000915,PROD-000251,1,169.13,0.15
LINE-0002239,ORD-000915,PROD-000508,1,48.04,0.0
LINE-0002240,ORD-000915,PROD-000195,3,369.81,0.0
LINE-0002241,ORD-000915,PROD-000373,1,99.15,0.2
LINE-0002242,ORD-000916,PROD-000258,3,25.58,0.0
LINE-0002243,ORD-000916,PROD-000410,1,111.99,0.05
LINE-0002244,ORD-000916,PROD-000044,1,781.51,0.25
LINE-0002245,ORD-000917,PROD-000191,1,177.17,0.2
LINE-0002246,ORD-000917,PROD-000476,2,20.04,0.2
LINE-0002247,ORD-000917,PROD-000029,2,157.64,0.2
LINE-0002248,ORD-000917,PROD-000166,3,325.83,0.0
LINE-0002249,ORD-000918,PROD-000261,5,178.71,0.0
LINE-0002250,ORD-000918,PROD-000310,2,61.95,0.2
LINE-0002251,ORD-000918,PROD-000186,2,90.7,0.1
LINE-0002252,ORD-000919,PROD-000072,1,150.44,0.0
LINE-0002253,ORD-000919,PROD-990329,4,71.02,0.0
LINE-0002254,ORD-000919,PROD-000080,2,1094.68,0.25
LINE-0002255,ORD-000920,PROD-000214,3,488.65,0.2
LINE-0002256,ORD-000920,PROD-000350,-5,87.31,0.1
LINE-0002257,ORD-000920,PROD-000314,1,154.58,0.0
LINE-0002258,ORD-000921,PROD-000130,2,405.27,0.0
LINE-0002259,ORD-000921,PROD-000039,1,172.76,0.0
LINE-0002260,ORD-000921,PROD-000198,1,56.25,0.25
LINE-0002261,ORD-000922,PROD-000009,5,1086.01,0.0
LINE-0002262,ORD-000922,PROD-990411,1,198.69,0.25
LINE-0002263,ORD-000923,PROD-000218,1,129.55,0.0
LINE-0002264,ORD-000923,PROD-000440,1,11.44,0.1
LINE-0002265,ORD-000923,PROD-000140,1,24.4,0.1
LINE-0002266,ORD-000923,PROD-000530,2,17.09,0.1
LINE-0002267,ORD-000924,PROD-000121,4,64.95,0.05
LINE-0002268,ORD-000924,PROD-000550,5,116.36,0.0
LINE-0002269,ORD-000924,PROD-000241,2,246.15,0.2
LINE-0002270,ORD-000924,PROD-000332,2,21.55,0.0
LINE-0002271,ORD-000925,PROD-000516,1,108.78,0.0
LINE-0002272,ORD-000925,PROD-000419,3,90.41,0.0
LINE-0002273,ORD-000925,PROD-000273,1,176.37,0.1
LINE-0002274,ORD-000925,PROD-000004,1,815.87,0.25
LINE-0000025,ORD-000926,PROD-000335,5,82.66,0.05
LINE-0002276,ORD-000926,PROD-000367,3,21.03,0.15
LINE-0002277,ORD-000926,PROD-000117,1,331.7,0.25
LINE-0002278,ORD-000927,PROD-000511,2,124.59,0.25
LINE-0002279,ORD-000927,PROD-000129,1,325.16,0.1
LINE-0002280,ORD-000928,PROD-000022,1,990.09,9.99
LINE-0002281,ORD-000928,PROD-000443,1,35.06,0.0
LINE-0002282,ORD-000929,PROD-000285,1,54.06,0.05
LINE-0002283,ORD-000929,PROD-000036,1,735.58,0.0
LINE-0002284,ORD-000929,PROD-000212,1,473.4,0.25
LINE-0002285,ORD-000929,PROD-000320,1,42.79,0.05
LINE-0002286,ORD-000930,PROD-000461,1,12.31,0.05
LINE-0002287,ORD-000930,PROD-000375,4,84.67,0.05
LINE-0002288,ORD-000930,PROD-000533,2,138.26,0.2
LINE-0002289,ORD-000930,PROD-000233,3,125.03,0.1
LINE-0002290,ORD-000931,PROD-000469,1,103.87,0.05
LINE-0002291,ORD-000931,PROD-000015,2,841.49,0.0
LINE-0002292,ORD-000931,PROD-000263,3,225.65,0.0
LINE-0002293,ORD-000931,PROD-000099,1,786.93,0.0
LINE-0002294,ORD-000932,PROD-000202,1,215.58,0.0
LINE-0002295,ORD-000932,PROD-000533,1,138.26,0.0
LINE-0002296,ORD-000932,PROD-000437,1,39.62,0.0
LINE-0002297,ORD-000933,PROD-000139,1,314.59,0.0
LINE-0002298,ORD-000933,PROD-000365,1,37.65,0.1
LINE-0002299,ORD-000933,PROD-000278,1,198.69,0.0
LINE-0002300,ORD-000933,PROD-000174,2,366.7,0.0
LINE-0002301,ORD-000934,PROD-000090,1,725.29,0.15
LINE-0002302,ORD-000934,PROD-000036,1,735.58,0.25
LINE-0002303,ORD-000935,PROD-000140,2,24.4,0.0
LINE-0002304,ORD-000935,PROD-000008,1,660.87,0.0
LINE-0002305,ORD-000935,PROD-000282,1,156.35,0.0
LINE-0002306,ORD-000935,PROD-000294,1,49.9,0.25
LINE-0002307,ORD-000936,PROD-000105,1,1287.33,0.1
LINE-0002308,ORD-000936,PROD-000225,1,46.97,0.15
LINE-0002309,ORD-000936,PROD-000167,1,469.82,0.05
LINE-0002310,ORD-000937,PROD-000062,1,824.71,0.25
LINE-0002311,ORD-000938,PROD-000104,5,358.27,0.25
LINE-0002312,ORD-000938,PROD-000150,4,248.39,0.0
LINE-0002313,ORD-000938,PROD-000291,1,223.67,0.25
LINE-0002314,ORD-000939,PROD-000407,1,55.51,0.2
LINE-0002315,ORD-000939,PROD-000267,1,156.13,0.05
LINE-0002316,ORD-000940,PROD-000186,3,90.7,0.0
LINE-0002317,ORD-000940,PROD-000390,3,72.92,0.25
LINE-0002318,ORD-000941,PROD-000150,1,248.39,0.0
LINE-0002319,ORD-000941,PROD-000194,1,288.97,0.1
LINE-0002320,ORD-000941,PROD-000304,1,178.65,0.05
LINE-0002321,ORD-000942,PROD-000437,3,39.62,0.0
LINE-0002322,ORD-000942,PROD-000105,3,1287.33,0.0
LINE-0002323,ORD-000943,PROD-000202,1,215.58,0.1
LINE-0002324,ORD-000944,PROD-000547,2,167.73,0.05
LINE-0002325,ORD-000944,PROD-000449,1,80.84,0.0
LINE-0002326,ORD-000944,PROD-000104,2,358.27,0.25
LINE-0002327,ORD-000944,PROD-000398,4,64.48,0.0
LINE-0002328,ORD-000945,PROD-000416,1,61.55,0.0
LINE-0002329,ORD-000945,PROD-000468,1,82.53,0.0
LINE-0002330,ORD-000946,PROD-000036,2,735.58,0.15
LINE-0002331,ORD-000946,PROD-000033,1,761.65,0.05
LINE-0002332,ORD-000947,PROD-000432,3,34.01,0.05
LINE-0002333,ORD-000947,PROD-000141,1,151.82,0.2
LINE-0002334,ORD-000947,PROD-000073,3,1092.24,0.0
LINE-0002335,ORD-000947,PROD-000377,1,28.59,0.0
LINE-0002336,ORD-000948,PROD-000485,1,101.1,0.0
LINE-0002337,ORD-000948,PROD-000496,1,46.38,0.0
LINE-0002338,ORD-000948,PROD-000328,1,55.2,0.0
LINE-0002339,ORD-000949,PROD-000255,1,222.13,0.0
LINE-0002340,ORD-000949,PROD-000142,2,0.0,0.25
LINE-0002341,ORD-000949,PROD-000349,1,42.44,0.05
LINE-0002342,ORD-000949,PROD-000013,1,598.66,0.25
LINE-0002343,ORD-000950,PROD-000199,1,111.07,0.0
LINE-0002344,ORD-000951,PROD-000179,1,467.75,0.05
LINE-0002345,ORD-000951,PROD-000168,3,107.92,0.2
LINE-0002346,ORD-000951,PROD-000098,4,68.18,0.0
LINE-0002347,ORD-000951,PROD-000114,1,153.95,0.25
LINE-0002348,ORD-000952,PROD-000407,2,55.51,0.25
LINE-0002349,ORD-000953,PROD-000195,2,369.81,0.0
LINE-0002350,ORD-000953,PROD-000125,5,97.73,1.5
LINE-0002351,ORD-000954,PROD-000294,1,49.9,0.25
LINE-0002352,ORD-000954,PROD-000425,-5,60.53,0.0
LINE-0002353,ORD-000954,PROD-000117,1,331.7,0.0
LINE-0002354,ORD-000955,PROD-000494,3,0.0,0.0
LINE-0002355,ORD-000956,PROD-000269,2,146.12,0.0
LINE-0002356,ORD-000956,PROD-000321,1,179.54,0.0
LINE-0002357,ORD-000956,PROD-000256,1,117.44,0.05
LINE-0002358,ORD-000956,PROD-000424,2,60.47,0.1
LINE-0002359,ORD-000957,PROD-000137,3,146.84,0.0
LINE-0002360,ORD-000957,PROD-000193,1,321.6,0.0
LINE-0002361,ORD-000957,PROD-000377,2,28.59,0.2
LINE-0002362,ORD-000958,PROD-000150,1,248.39,0.15
LINE-0002363,ORD-000959,PROD-000224,1,60.55,0.0
LINE-0002364,ORD-000959,PROD-000284,1,68.94,0.0
LINE-0002365,ORD-000960,PROD-000286,2,132.67,0.1
LINE-0002366,ORD-000961,PROD-000494,5,0.0,0.05
LINE-0002367,ORD-000961,PROD-000189,1,451.02,0.0
LINE-0002368,ORD-000961,PROD-000392,1,50.05,0.2
LINE-0002369,ORD-000961,PROD-000024,1,858.95,0.15
LINE-0002370,ORD-000962,PROD-000099,1,786.93,0.25
LINE-0002371,ORD-000962,PROD-000236,1,159.05,0.2
LINE-0002372,ORD-000962,PROD-000136,1,53.41,0.0
LINE-0002373,ORD-000963,PROD-000315,1,165.68,0.15
LINE-0002374,ORD-000963,PROD-000025,1,384.33,0.15
LINE-0002375,ORD-000963,PROD-000140,-2,24.4,0.15
LINE-0002376,ORD-000963,PROD-000284,2,68.94,0.0
LINE-0002377,ORD-000964,PROD-000038,1,715.11,0.15
LINE-0002378,ORD-000964,PROD-000137,2,146.84,0.0
LINE-0002379,ORD-000964,PROD-000111,4,73.79,0.0
LINE-0002380,ORD-000964,PROD-000116,2,454.92,0.2
LINE-0002381,ORD-000965,PROD-000300,1,86.7,0.2
LINE-0002382,ORD-000965,PROD-000431,1,68.89,0.2
LINE-0002383,ORD-000965,PROD-000267,2,156.13,0.0
LINE-0002384,ORD-000965,PROD-000499,1,90.57,0.05
LINE-0002385,ORD-000966,PROD-000396,1,31.87,0.1
LINE-0002386,ORD-000966,PROD-000062,1,824.71,1.5
LINE-0002387,ORD-000966,PROD-000010,1,127.42,0.25
LINE-0002388,ORD-000966,PROD-000521,1,35.54,0.1
LINE-0002389,ORD-000967,PROD-000532,2,118.36,0.05
LINE-0002390,ORD-000968,PROD-000093,1,935.51,0.1
LINE-0002391,ORD-000968,PROD-000115,1,465.34,0.0
LINE-0002392,ORD-000968,PROD-000034,3,0.0,0.0
LINE-0002393,ORD-000968,PROD-000511,1,124.59,0.2
LINE-0002394,ORD-000969,PROD-000045,2,910.98,0.05
LINE-0002395,ORD-000969,PROD-000052,1,627.92,0.2
LINE-0002396,ORD-000969,PROD-000421,1,18.21,0.0
LINE-0002397,ORD-000970,PROD-000341,4,18.15,0.1
LINE-0002398,ORD-000970,PROD-000241,1,246.15,0.1
LINE-0002399,ORD-000971,PROD-000284,1,68.94,0.0
LINE-0002400,ORD-000971,PROD-000468,4,82.53,0.0
LINE-0002401,ORD-000971,PROD-000041,2,1349.37,0.05
LINE-0002402,ORD-000971,PROD-000525,2,15.34,0.2
LINE-0002403,ORD-000972,PROD-000288,1,195.24,0.0
LINE-0002404,ORD-000972,PROD-000450,1,184.87,0.0
LINE-0002405,ORD-000972,PROD-000196,2,58.68,0.0
LINE-0002406,ORD-000973,PROD-000174,1,366.7,0.05
LINE-0002407,ORD-000974,PROD-000155,1,318.18,0.0
LINE-0002408,ORD-000974,PROD-000015,2,841.49,0.05
LINE-0002409,ORD-000974,PROD-000375,1,84.67,0.05
LINE-0002410,ORD-000974,PROD-000344,1,95.85,0.0
LINE-0002411,ORD-000975,PROD-000022,1,990.09,0.0
LINE-0002412,ORD-000976,PROD-000260,1,248.5,0.05
LINE-0002413,ORD-000976,PROD-000306,2,194.88,0.0
LINE-0002414,ORD-000976,PROD-000420,3,98.87,0.0
LINE-0002415,ORD-000976,PROD-000473,1,120.39,0.0
LINE-0002416,ORD-000977,PROD-000127,1,485.22,0.1
LINE-0002417,ORD-000978,PROD-000423,1,42.83,0.0
LINE-0002418,ORD-000979,PROD-000097,1,1130.24,0.2
LINE-0002419,ORD-000980,PROD-000246,1,89.32,0.25
LINE-0002420,ORD-000980,PROD-000145,4,278.44,0.05
LINE-0002421,ORD-000981,PROD-000479,1,70.07,0.15
LINE-0002422,ORD-000981,PROD-000046,1,187.73,0.1
LINE-0002423,ORD-000981,PROD-000405,5,14.81,0.0
LINE-0002424,ORD-000981,PROD-000010,1,127.42,0.2
LINE-0002425,ORD-000982,PROD-000271,4,122.91,0.0
LINE-0002426,ORD-000982,PROD-000405,1,14.81,0.0
LINE-0002427,ORD-000982,PROD-000256,1,117.44,0.1
LINE-0002428,ORD-000982,PROD-000042,4,620.64,0.05
LINE-0002429,ORD-000983,PROD-000452,1,144.03,0.0
LINE-0002430,ORD-000983,PROD-000124,1,372.72,0.05
LINE-0002431,ORD-000984,PROD-000086,1,1346.85,0.15
LINE-0002432,ORD-000984,PROD-000101,2,831.86,0.0
LINE-0002433,ORD-000984,PROD-000544,2,163.69,0.15
LINE-0002434,ORD-000984,PROD-000090,1,725.29,0.1
LINE-0002435,ORD-000985,PROD-000522,2,103.2,0.0
LINE-0002436,ORD-000985,PROD-000147,2,497.34,0.0
LINE-0002437,ORD-000985,PROD-000324,1,53.68,0.05
LINE-0002438,ORD-000986,PROD-000013,1,598.66,0.05
LINE-0002439,ORD-000986,PROD-000072,1,150.44,0.15
LINE-0002440,ORD-000986,PROD-000379,1,57.61,0.05
LINE-0002441,ORD-000987,PROD-000430,-5,71.02,0.25
LINE-0002442,ORD-000987,PROD-000428,1,112.47,0.15
LINE-0002443,ORD-000987,PROD-000031,1,836.35,0.2
LINE-0002444,ORD-000988,PROD-000298,1,227.02,0.2
LINE-0002445,ORD-000988,PROD-000287,2,231.85,0.25
LINE-0002446,ORD-000988,PROD-000422,1,41.82,0.0
LINE-0002447,ORD-000989,PROD-000100,5,581.54,0.0
LINE-0002448,ORD-000990,PROD-000281,4,212.17,0.0
LINE-0002449,ORD-000990,PROD-000017,2,144.94,0.0
LINE-0002450,ORD-000991,PROD-000144,5,424.11,0.25
LINE-0002451,ORD-000991,PROD-000233,3,125.03,0.1
LINE-0002452,ORD-000992,PROD-000156,1,251.59,0.2
LINE-0002453,ORD-000993,PROD-000035,2,680.4,0.0
LINE-0002454,ORD-000993,PROD-000362,1,29.44,0.25
LINE-0002455,ORD-000994,PROD-000340,2,14.72,0.05
LINE-0002456,ORD-000994,PROD-000142,1,0.0,0.15
LINE-0002457,ORD-000994,PROD-000487,1,164.76,0.05
LINE-0002458,ORD-000995,PROD-000327,1,45.09,0.25
LINE-0002459,ORD-000995,PROD-000167,4,469.82,0.0
LINE-0002460,ORD-000995,PROD-000233,1,125.03,0.0
LINE-0002461,ORD-000995,PROD-000360,1,22.51,0.1
LINE-0002462,ORD-000996,PROD-000167,1,469.82,0.0
LINE-0002463,ORD-000997,PROD-000347,1,27.56,0.0
LINE-0002464,ORD-000997,PROD-000112,3,330.17,0.2
LINE-0002465,ORD-000998,PROD-000185,2,291.76,0.15
LINE-0002466,ORD-000999,PROD-000019,1,1013.04,0.0
LINE-0002467,ORD-000999,PROD-000301,1,43.8,0.0
LINE-0002468,ORD-000999,PROD-000415,1,103.9,0.0
LINE-0002469,ORD-001000,PROD-000181,1,279.62,0.2
LINE-0002470,ORD-001000,PROD-000230,3,147.17,0.2
LINE-0002471,ORD-001000,PROD-000057,2,1133.52,0.0
LINE-0002472,ORD-001000,PROD-000278,1,198.69,0.0
LINE-0002473,ORD-001001,PROD-000133,2,386.44,0.05
LINE-0002474,ORD-001002,PROD-000478,1,155.28,0.0
LINE-0002475,ORD-001002,PROD-000091,2,1030.99,0.0
LINE-0002476,ORD-001003,PROD-000210,1,454.42,0.2
LINE-0002477,ORD-001003,PROD-000133,2,386.44,0.0
LINE-0002478,ORD-001004,PROD-000094,1,1434.54,0.1
LINE-0002479,ORD-001004,PROD-000131,4,162.22,0.15
LINE-0002480,ORD-001004,PROD-000031,1,836.35,0.0
LINE-0002481,ORD-001005,PROD-000447,1,17.81,0.1
LINE-0002482,ORD-001005,PROD-000453,1,161.91,0.1
LINE-0002483,ORD-001005,PROD-000340,1,14.72,0.2
LINE-0002484,ORD-001005,PROD-000235,1,247.2,0.0
LINE-0002485,ORD-001006,PROD-000186,2,90.7,0.2
LINE-0002486,ORD-001006,PROD-000150,2,248.39,0.05
LINE-0002487,ORD-001006,PROD-000458,1,171.39,0.1
LINE-0002488,ORD-001007,PROD-000026,2,-18.13,0.05
LINE-0002489,ORD-001007,PROD-000112,2,330.17,0.0
LINE-0002490,ORD-001007,PROD-000093,1,935.51,0.15
LINE-0002491,ORD-001007,PROD-000348,1,-75.18,0.25
LINE-0002492,ORD-001008,PROD-000324,1,53.68,0.0
LINE-0002493,ORD-001008,PROD-000512,1,155.91,0.1
LINE-0002494,ORD-001009,PROD-000366,2,117.71,0.0
LINE-0002495,ORD-001009,PROD-000439,4,47.47,0.25
LINE-0002496,ORD-001010,PROD-990823,2,355.73,0.0
LINE-0002497,ORD-001010,PROD-000171,1,403.48,0.25
LINE-0002498,ORD-001010,PROD-000333,2,67.42,0.0
LINE-0002499,ORD-001010,PROD-000106,2,643.84,0.2
LINE-0002500,ORD-001011,PROD-000004,1,815.87,0.2
LINE-0002501,ORD-001011,PROD-000530,3,17.09,0.15
LINE-0002502,ORD-001011,PROD-000409,1,17.15,0.2
LINE-0002503,ORD-001011,PROD-000436,1,17.89,0.0
LINE-0002504,ORD-001012,PROD-000290,1,233.92,0.25
LINE-0002505,ORD-001012,PROD-000080,1,1094.68,0.2
LINE-0002506,ORD-001013,PROD-000531,3,60.65,0.25
LINE-0002507,ORD-001013,PROD-000284,1,68.94,0.0
LINE-0002508,ORD-001013,PROD-000308,1,200.69,0.0
LINE-0002509,ORD-001013,PROD-000493,1,37.65,0.0
LINE-0002510,ORD-001014,PROD-000378,1,52.29,0.0
LINE-0002511,ORD-001014,PROD-000016,1,139.07,0.2
LINE-0002512,ORD-001015,PROD-000531,1,60.65,0.1
LINE-0002513,ORD-001016,PROD-000316,2,163.58,0.15
LINE-0002514,ORD-001016,PROD-000153,1,296.81,0.1
LINE-0002515,ORD-001016,PROD-000131,2,162.22,0.05
LINE-0002516,ORD-001016,PROD-000246,1,89.32,0.1
LINE-0002517,ORD-001017,PROD-000322,2,19.91,0.2
LINE-0002518,ORD-001018,PROD-000160,3,148.52,0.15
LINE-0002519,ORD-001018,PROD-000116,1,454.92,0.2
LINE-0002520,ORD-001018,PROD-000158,1,250.36,0.1
LINE-0002521,ORD-001018,PROD-000091,4,1030.99,0.15
LINE-0002522,ORD-001019,PROD-000373,1,99.15,0.0
LINE-0002523,ORD-001019,PROD-000269,2,146.12,0.0
LINE-0002524,ORD-001020,PROD-000291,1,223.67,0.0
LINE-0002525,ORD-001020,PROD-000297,1,224.4,0.25
LINE-0002526,ORD-001020,PROD-000093,1,935.51,0.05
LINE-0002527,ORD-001020,PROD-000129,3,325.16,0.0
LINE-0002528,ORD-001021,PROD-000483,1,141.02,1.5
LINE-0002529,ORD-001021,PROD-000261,2,178.71,0.2
LINE-0002530,ORD-001022,PROD-000322,2,19.91,0.15
LINE-0002531,ORD-001022,PROD-000236,1,159.05,0.1
LINE-0002532,ORD-001023,PROD-000068,1,1064.12,0.1
LINE-0002533,ORD-001023,PROD-000549,1,31.57,0.2
LINE-0002534,ORD-001024,PROD-000422,1,41.82,0.2
LINE-0002535,ORD-001025,PROD-000019,2,1013.04,0.0
LINE-0002536,ORD-001025,PROD-000363,1,56.39,0.0
LINE-0002537,ORD-001025,PROD-000103,1,612.87,0.0
LINE-0002538,ORD-001026,PROD-000168,2,107.92,0.15
LINE-0002539,ORD-001027,PROD-000205,2,128.23,0.0
LINE-0002540,ORD-001027,PROD-000293,1,78.2,0.05
LINE-0002541,ORD-001027,PROD-000086,2,1346.85,0.0
LINE-0002542,ORD-001028,PROD-000419,1,90.41,0.0
LINE-0002543,ORD-001029,PROD-000549,2,31.57,0.05
LINE-0002544,ORD-001029,PROD-000442,1,142.39,0.25
LINE-0002545,ORD-001029,PROD-000005,1,247.55,0.0
LINE-0002546,ORD-001030,PROD-000526,1,15.1,0.2
LINE-0002547,ORD-001031,PROD-000060,2,1157.62,0.05
LINE-0002548,ORD-001032,PROD-000065,2,813.43,0.0
LINE-0002549,ORD-001032,PROD-000211,1,-46.63,0.25
LINE-0002550,ORD-001033,PROD-000084,3,816.09,0.0
LINE-0002551,ORD-001034,PROD-000034,3,0.0,0.1
LINE-0002552,ORD-001034,PROD-000014,1,461.11,0.25
LINE-0002553,ORD-001034,PROD-000219,2,139.96,0.0
LINE-0002554,ORD-001035,PROD-000112,1,330.17,0.0
LINE-0002555,ORD-001035,PROD-000517,5,104.59,0.25
LINE-0002556,ORD-001036,PROD-000047,1,977.93,0.15
LINE-0002557,ORD-001036,PROD-000110,1,849.31,0.0
LINE-0002558,ORD-001036,PROD-000405,1,14.81,0.1
LINE-0002559,ORD-001036,PROD-000163,1,430.55,0.0
LINE-0002560,ORD-001037,PROD-000486,2,109.38,0.15
LINE-0002561,ORD-001037,PROD-000545,1,21.37,0.0
LINE-0002562,ORD-001037,PROD-000344,1,95.85,0.0
LINE-0002563,ORD-001038,PROD-000215,1,57.68,0.25
LINE-0002564,ORD-001039,PROD-000234,3,242.58,0.0
LINE-0002565,ORD-001039,PROD-000353,2,110.89,0.0
LINE-0002566,ORD-001039,PROD-000173,1,49.13,0.25
LINE-0002567,ORD-001040,PROD-000550,1,116.36,0.0
LINE-0002568,ORD-001040,PROD-000462,1,50.97,0.25
LINE-0002569,ORD-001041,PROD-000488,3,49.86,0.05
LINE-0002570,ORD-001041,PROD-000058,2,21.77,0.25
LINE-0002571,ORD-001042,PROD-000433,2,39.75,0.0
LINE-0002572,ORD-001043,PROD-000029,3,157.64,0.0
LINE-0002573,ORD-001043,PROD-000533,1,138.26,0.0
LINE-0002574,ORD-001043,PROD-000116,2,454.92,0.05
LINE-0002575,ORD-001043,PROD-000490,1,160.67,0.2
LINE-0002576,ORD-001044,PROD-000501,1,115.85,0.05
LINE-0002577,ORD-001044,PROD-000511,1,124.59,0.25
LINE-0002578,ORD-001044,PROD-000126,1,487.86,0.15
LINE-0002579,ORD-001045,PROD-000042,4,620.64,0.2
LINE-0002580,ORD-001045,PROD-000466,1,87.79,0.0
LINE-0002581,ORD-001046,PROD-000191,3,177.17,0.1
LINE-0002582,ORD-001047,PROD-000383,2,98.58,0.15
LINE-0002583,ORD-001048,PROD-000521,2,35.54,0.1
LINE-0002584,ORD-001048,PROD-000033,4,761.65,0.1
LINE-0002585,ORD-001048,PROD-000016,1,139.07,0.05
LINE-0002586,ORD-001048,PROD-000177,1,355.73,0.0
LINE-0002587,ORD-001049,PROD-000412,1,12.55,0.0
LINE-0002588,ORD-001049,PROD-000195,1,369.81,0.0
LINE-0002589,ORD-001050,PROD-000039,3,172.76,0.25
LINE-0002590,ORD-001050,PROD-000401,1,78.53,0.1
LINE-0002591,ORD-001050,PROD-000399,1,70.9,0.2
LINE-0002592,ORD-001050,PROD-000368,1,20.78,0.25
LINE-0002593,ORD-001051,PROD-000406,1,21.87,0.25
LINE-0002594,ORD-001052,PROD-000069,2,1054.97,0.05
LINE-0002595,ORD-001052,PROD-000455,1,14.7,0.15
LINE-0002596,ORD-001052,PROD-000124,2,372.72,0.0
LINE-0002597,ORD-001053,PROD-000337,2,109.56,0.0
LINE-0002598,ORD-001054,PROD-000424,2,60.47,0.1
LINE-0002599,ORD-001055,PROD-000405,1,14.81,0.0
LINE-0002600,ORD-001055,PROD-000076,2,1180.25,0.25
LINE-0002601,ORD-001056,PROD-000228,1,189.57,0.05
LINE-0002602,ORD-001057,PROD-000048,1,896.66,0.0
LINE-0002603,ORD-001057,PROD-000544,2,163.69,0.1
LINE-0002604,ORD-001057,PROD-000271,2,122.91,0.05
LINE-0002605,ORD-001058,PROD-000233,1,125.03,0.0
LINE-0002606,ORD-001059,PROD-000307,3,206.66,0.05
LINE-0002607,ORD-001059,PROD-000524,1,122.29,0.0
LINE-0002608,ORD-001059,PROD-000069,2,1054.97,0.0
LINE-0002609,ORD-001060,PROD-000112,5,330.17,0.0
